t,x,y,vx,vy
0.000198,-0.14394370450582714,0.04390016071477666,-543.2084758880732,-435.997924531557
0.00019899999999999999,-0.14448608044466615,0.043463910038881476,-541.5445233678225,-436.5019326863406
0.00019999999999999998,-0.14502679580469693,0.0430271598232206,-539.8873176552612,-436.99702217235074
0.00020099999999999998,-0.14556585733062452,0.04258991893225537,-538.2368544055073,-437.4833012117412
0.000202,-0.14610327176239565,0.04215219612280368,-536.593128450897,-437.9608768702673
0.000203,-0.14663904583438797,0.041714000045193246,-534.9561338247762,-438.42985506362453
0.000204,-0.1471731862746227,0.04127533924440838,-533.3258637847988,-438.8903405640023
0.000205,-0.1477056998040004,0.04083622216123013,-531.7023108357381,-439.3424370068411
0.000206,-0.14823659313555923,0.04039665713336961,-530.0854667518176,-439.78624689778115
0.000207,-0.14876587297375551,0.03995665239659422,-528.4753225985695,-440.22187161979167
0.000208,-0.14929354601376563,0.03951621608584667,-526.8718687542265,-440.64941144046975
0.00020899999999999998,-0.14981961894080928,0.039075356236356676,-525.2750949306547,-441.0689655194987
0.00020999999999999998,-0.15034409842949345,0.03863408078474505,-523.6849901938349,-441.48063191625533
0.00021099999999999998,-0.15086699114317645,0.03819239757012014,-522.1015429838976,-441.8845075975569
0.000212,-0.15138830373335205,0.0377503143351665,-520.5247411347212,-442.2806884455378
0.000213,-0.1519080428390527,0.03730783872722553,-518.9545718930984,-442.6692692656479
0.000214,-0.15242621508627202,0.036864978299368176,-517.3910219374784,-443.05034379476245
0.000215,-0.15294282708740548,0.03642174051145935,-515.8340773962923,-443.42400470939606
0.000216,-0.15345788544070946,0.03597813273121417,-514.2837238658683,-443.79034363401263
0.000217,-0.15397139672977797,0.03553416223524582,-512.7399464279433,-444.149451149423
0.00021799999999999999,-0.15448336752303657,0.03508983621010496,-511.20272966677805,-444.5014168012626
0.00021899999999999998,-0.15499380437325336,0.03464516175331066,-509.67205768588303,-444.84632910854305
0.00021999999999999998,-0.15550271381706635,0.034200145874372666,-508.14791412436136,-445.18427557226886
0.00022099999999999998,-0.15601010237452717,0.03375479549580513,-506.63028217287564,-445.5153426841143
0.000222,-0.15651597654866037,0.033309117454131544,-505.11914458924537,-445.8396159351528
0.000223,-0.15702034282503824,0.03286311850088097,-503.61448371368186,-446.1571798246333
0.000224,-0.15752320767137074,0.03241680530357547,-502.11628148366685,-446.4681178687973
0.000225,-0.15802457753711,0.03197018444670866,-500.6245194484816,-446.7725126097308
0.000226,-0.1585244588530692,0.03152326243271546,-499.1391787833927,-447.0704456242461
0.000227,-0.15902285803105565,0.031076045682932877,-497.6602403035017,-447.3619975327873
0.00022799999999999999,-0.15951978146351725,0.030628540538551966,-496.18768447726364,-447.64724800835586
0.00022899999999999998,-0.1600152355232026,0.030180753261560757,-494.7214914396818,-447.9262757854497
0.00022999999999999998,-0.1605092265628339,0.029732690035678307,-493.2616410051849,-448.1991586690125
0.00023099999999999998,-0.16100176091479274,0.02928435696727977,-491.80811268019175,-448.465973543388
0.000232,-0.1614928448908183,0.02883576008631253,-490.360885675371,-448.72679638127534
0.000233,-0.1619824847817175,0.028386905347203346,-488.9199389176004,-448.98170225268154
0.000234,-0.16247068685708713,0.0279377986297566,-487.485251061633,-449.23076533386677
0.000235,-0.16295745736504738,0.027488445740043554,-486.05680050147464,-449.47405891627886
0.000236,-0.16344280253198679,0.027038852411282708,-484.63456538147955,-449.7116554154739
0.000237,-0.16392672856231785,0.026589024304711238,-483.21852360716946,-449.94362638001877
0.00023799999999999998,-0.16440924163824364,0.026138967010447548,-481.80865285578153,-450.17004250037314
0.00023899999999999998,-0.16489034791953458,0.025688686048344938,-480.40493058655085,-450.3909736177473
0.00023999999999999998,-0.16537005354331555,0.02523818686883644,-479.0073340507331,-450.60648873293314
0.00024099999999999998,-0.1658483646238627,0.024787474853770832,-477.6158403013724,-450.8166560151055
0.000242,-0.1663252872524102,0.024336555317239866,-476.23042620281956,-451.02154281059103
0.000243,-0.16680082749696598,0.023885433506396752,-474.8510684400068,-451.22121565160234
0.000244,-0.16727499140213706,0.023434114602265913,-473.4777435274827,-451.4157402649347
0.000245,-0.16774778498896345,0.02298260372054408,-472.1104278182133,-451.6051815806233
0.00024599999999999996,-0.1682192142547609,0.022530905912392728,-470.7490975121545,-451.7896037405588
0.000247,-0.16868928517297216,0.022079026165221942,-469.3937286645998,-451.969070107059
0.000248,-0.16915800369302625,0.02162696940346572,-468.04429719430885,-452.14364327139515
0.000249,-0.16962537574020606,0.02117474048934877,-466.7007788914213,-452.31338506227047
0.00025,-0.1700914072155235,0.02072234422364487,-465.3631494251604,-452.4783565542495
0.000251,-0.17055610399560234,0.020269785346426806,-464.0313843513314,-452.63861807613694
0.000252,-0.17101947193256853,0.01981706853780796,-462.7054591196188,-452.79422921930365
